基金代码,信息发布日期,期初份额(份),期末份额(份)
UDXDMF,2021-06-09,,
UDXDMF,2021-06-10,,
UDXDMF,2021-06-11,,
UDXDMF,2021-06-15,,
UDXDMF,2021-06-16,,
UDXDMF,2021-06-17,,
UDXDMF,2021-06-18,,
UDXDMF,2021-06-21,,
UDXDMF,2021-06-22,,
UDXDMF,2021-06-23,,
UDXDMF,2021-06-24,,
UDXDMF,2021-06-25,,
UDXDMF,2021-06-28,,
UDXDMF,2021-06-29,,
UDXDMF,2021-06-30,,
UDXDMF,2021-07-21,,7427771729.990648
UDXDMF,2021-08-23,3964646562.582342,7427771800.504724
UDXDMF,2021-07-21,6311854157.784505,7427772130.142044
UDXDMF,2021-07-01,,
UDXDMF,2021-07-02,,
UDXDMF,2021-07-05,,
UDXDMF,2021-07-06,,
UDXDMF,2021-07-07,,
UDXDMF,2021-07-08,,
UDXDMF,2021-07-09,,
UDXDMF,2021-07-12,,
UDXDMF,2021-07-13,,
UDXDMF,2021-07-14,,
UDXDMF,2021-07-15,,
UDXDMF,2021-07-16,,
UDXDMF,2021-07-19,,
UDXDMF,2021-07-20,,
UDXDMF,2021-07-21,,
UDXDMF,2021-07-22,,
UDXDMF,2021-07-23,,
UDXDMF,2021-07-26,,
UDXDMF,2021-07-27,,
UDXDMF,2021-07-28,,
UDXDMF,2021-07-29,,
UDXDMF,2021-07-30,,
UDXDMF,2021-08-02,,
UDXDMF,2021-08-03,,
UDXDMF,2021-08-04,,
UDXDMF,2021-08-05,,
UDXDMF,2021-08-06,,
UDXDMF,2021-08-09,,
UDXDMF,2021-08-10,,
UDXDMF,2021-08-11,,
UDXDMF,2021-08-12,,
UDXDMF,2021-08-13,,
UDXDMF,2021-08-16,,
UDXDMF,2021-08-17,,
UDXDMF,2021-08-18,,
UDXDMF,2021-08-19,,
UDXDMF,2021-08-20,,
UDXDMF,2021-08-23,,
UDXDMF,2021-08-24,,
UDXDMF,2021-08-25,,
UDXDMF,2021-08-26,,
UDXDMF,2021-08-27,,
UDXDMF,2021-08-30,,
UDXDMF,2021-08-31,,
UDXDMF,2021-09-01,,
UDXDMS,2020-08-24,4178988112.682232,4080198143.2999
UDXDMS,2020-08-03,,
UDXDMS,2020-08-04,,
UDXDMS,2020-08-05,,
UDXDMS,2020-08-06,,
UDXDMS,2020-08-07,,
UDXDMS,2020-08-10,,
UDXDMS,2020-08-11,,
UDXDMS,2020-08-12,,
UDXDMS,2020-08-13,,
UDXDMS,2020-08-14,,
UDXDMS,2020-08-17,,
UDXDMS,2020-08-18,,
UDXDMS,2020-08-19,,
UDXDMS,2020-08-20,,
UDXDMS,2020-08-21,,
UDXDMS,2020-08-24,,
UDXDMS,2020-08-25,,
UDXDMS,2020-08-26,,
UDXDMS,2020-08-27,,
UDXDMS,2020-08-28,,
UDXDMS,2020-08-31,,
UDXDMS,2020-09-01,,
UDXDMS,2020-09-02,,
UDXDMS,2020-09-03,,
UDXDMS,2020-09-04,,
UDXDMS,2020-09-07,,
UDXDMS,2020-09-08,,
UDXDMS,2020-09-09,,
UDXDMS,2020-09-10,,
UDXDMS,2020-09-11,,
UDXDMS,2020-09-14,,
UDXDMS,2020-09-15,,
UDXDMS,2020-09-16,,
UDXDMS,2020-09-17,,
UDXDMS,2020-09-18,,
UDXDMS,2020-09-21,,
UDXDMS,2020-09-22,,
UDXDMS,2020-09-23,,
UDXDMS,2020-09-24,,
UDXDMS,2020-09-25,,
UDXDMS,2020-09-28,,
UDXDMS,2020-09-29,,
UDXDMS,2020-09-30,,
UDXDMS,2020-10-27,,3768956822.98049
UDXDMS,2020-10-27,4080198193.6013427,3768955661.688436
UDXDMS,2020-10-09,,
UDXDMS,2020-10-12,,
UDXDMS,2020-10-13,,
UDXDMS,2020-10-14,,
UDXDMS,2020-10-15,,
UDXDMS,2020-10-16,,
UDXDMS,2020-10-19,,
UDXDMS,2020-10-20,,
UDXDMS,2020-10-21,,
UDXDMS,2020-10-22,,
UDXDMS,2020-10-23,,
UDXDMS,2020-10-26,,
UDXDMS,2020-10-27,,
UDXDMS,2020-10-28,,
UDXDMS,2020-10-29,,
UDXDMS,2020-10-30,,
UDXDMS,2020-11-02,,
UDXDMS,2020-11-03,,
UDXDMS,2020-11-04,,
UDXDMS,2020-11-05,,
UDXDMS,2020-11-06,,
UDXDMS,2020-11-09,,
UDXDMS,2020-11-10,,
UDXDMS,2020-11-11,,
UDXDMS,2020-11-12,,
UDXDMS,2020-11-13,,
UDXDMS,2020-11-16,,
UDXDMS,2020-11-17,,
UDXDMS,2020-11-18,,
UDXDMS,2020-11-19,,
UDXDMS,2020-11-20,,
UDXDMS,2020-11-23,,
UDXDMS,2020-11-24,,
UDXDMS,2020-11-25,,
UDXDMS,2020-11-26,,
UDXDMS,2020-11-27,,
UDXDMS,2020-11-30,,
UDXDMS,2020-12-01,,
UDXDMS,2020-12-02,,
UDXDMS,2020-12-03,,
UDXDMS,2020-12-04,,
UDXDMS,2020-12-07,,
UDXDMS,2020-12-08,,
UDXDMS,2020-12-09,,
UDXDMS,2020-12-10,,
UDXDMS,2020-12-11,,
UDXDMS,2020-12-14,,
UDXDMS,2020-12-15,,
UDXDMS,2020-12-16,,
UDXDMS,2020-12-17,,
UDXDMS,2020-12-18,,
UDXDMS,2020-12-21,,
UDXDMS,2020-12-22,,
UDXDMS,2020-12-23,,
UDXDMS,2020-12-24,,
UDXDMS,2020-12-25,,
UDXDMS,2020-12-28,,
UDXDMS,2020-12-29,,
UDXDMS,2020-12-30,,
UDXDMS,2020-12-31,,
UDXDMS,2021-01-21,,3651355598.2490425
UDXDMS,2021-01-21,3768956971.710738,3651354084.4317093
UDXDMS,2021-03-29,4178988922.8538985,3651356788.5834136
UDXDMS,2021-01-04,,
UDXDMS,2021-01-05,,
UDXDMS,2021-01-06,,
UDXDMS,2021-01-07,,
UDXDMS,2021-01-08,,
UDXDMS,2021-01-11,,
UDXDMS,2021-01-12,,
UDXDMS,2021-01-13,,
UDXDMS,2021-01-14,,
UDXDMS,2021-01-15,,
UDXDMS,2021-01-18,,
UDXDMS,2021-01-19,,
UDXDMS,2021-01-20,,
UDXDMS,2021-01-21,,
UDXDMS,2021-01-22,,
UDXDMS,2021-01-25,,
UDXDMS,2021-01-26,,
UDXDMS,2021-01-27,,
UDXDMS,2021-01-28,,
UDXDMS,2021-01-29,,
UDXDMS,2021-02-01,,
UDXDMS,2021-02-02,,
UDXDMS,2021-02-03,,
UDXDMS,2021-02-04,,
UDXDMS,2021-02-05,,
UDXDMS,2021-02-08,,
UDXDMS,2021-02-09,,
UDXDMS,2021-02-10,,
UDXDMS,2021-02-18,,
UDXDMS,2021-02-19,,
UDXDMS,2021-02-22,,
UDXDMS,2021-02-23,,
UDXDMS,2021-02-24,,
UDXDMS,2021-02-25,,
UDXDMS,2021-02-26,,
UDXDMS,2021-03-01,,
UDXDMS,2021-03-02,,
UDXDMS,2021-03-03,,
UDXDMS,2021-03-04,,
UDXDMS,2021-03-05,,
UDXDMS,2021-03-08,,
UDXDMS,2021-03-09,,
UDXDMS,2021-03-10,,
UDXDMS,2021-03-11,,
UDXDMS,2021-03-12,,
UDXDMS,2021-03-15,,
UDXDMS,2021-03-16,,
UDXDMS,2021-03-17,,
UDXDMS,2021-03-18,,
UDXDMS,2021-03-19,,
UDXDMS,2021-03-22,,
UDXDMS,2021-03-23,,
UDXDMS,2021-03-24,,
UDXDMS,2021-03-25,,
UDXDMS,2021-03-26,,
UDXDMS,2021-03-29,,
UDXDMS,2021-03-30,,
UDXDMS,2021-03-31,,
UDXDMS,2021-04-22,3651355469.3318086,3848644036.3319116
UDXDMS,2021-04-22,,3848645485.1038513
UDXDMS,2021-04-01,,
UDXDMS,2021-04-02,,
UDXDMS,2021-04-06,,
UDXDMS,2021-04-07,,
UDXDMS,2021-04-08,,
UDXDMS,2021-04-09,,
UDXDMS,2021-04-12,,
UDXDMS,2021-04-13,,
UDXDMS,2021-04-14,,
UDXDMS,2021-04-15,,
UDXDMS,2021-04-16,,
UDXDMS,2021-04-19,,
UDXDMS,2021-04-20,,
UDXDMS,2021-04-21,,
UDXDMS,2021-04-22,,
UDXDMS,2021-04-23,,
UDXDMS,2021-04-26,,
UDXDMS,2021-04-27,,
UDXDMS,2021-04-28,,
UDXDMS,2021-04-29,,
UDXDMS,2021-04-30,,
UDXDMS,2021-05-06,,
UDXDMS,2021-05-07,,
UDXDMS,2021-05-10,,
UDXDMS,2021-05-11,,
UDXDMS,2021-05-12,,
UDXDMS,2021-05-13,,
UDXDMS,2021-05-14,,
UDXDMS,2021-05-17,,
UDXDMS,2021-05-18,,
UDXDMS,2021-05-19,,
UDXDMS,2021-05-20,,
UDXDMS,2021-05-21,,
UDXDMS,2021-05-24,,
UDXDMS,2021-05-25,,
UDXDMS,2021-05-26,,
UDXDMS,2021-05-27,,
UDXDMS,2021-05-28,,
UDXDMS,2021-05-31,,
UDXDMS,2021-06-01,,
UDXDMS,2021-06-02,,
UDXDMS,2021-06-03,,
UDXDMS,2021-06-04,,
UDXDMS,2021-06-07,,
UDXDMS,2021-06-08,,
UDXDMS,2021-06-09,,
UDXDMS,2021-06-10,,
UDXDMS,2021-06-11,,
UDXDMS,2021-06-15,,
UDXDMS,2021-06-16,,
UDXDMS,2021-06-17,,
UDXDMS,2021-06-18,,
UDXDMS,2021-06-21,,
UDXDMS,2021-06-22,,
UDXDMS,2021-06-23,,
UDXDMS,2021-06-24,,
UDXDMS,2021-06-25,,
UDXDMS,2021-06-28,,
UDXDMS,2021-06-29,,
UDXDMS,2021-07-21,,3377124261.9339213
UDXDMS,2021-08-23,3651355623.265784,3377123373.9141273
UDXDMS,2021-07-21,3848644420.382369,3377124657.330883
UDXDMS,2021-06-30,,
UDXDMS,2021-07-01,,
UDXDMS,2021-07-02,,
UDXDMS,2021-07-05,,
UDXDMS,2021-07-06,,
UDXDMS,2021-07-07,,
UDXDMS,2021-07-08,,
UDXDMS,2021-07-09,,
UDXDMS,2021-07-12,,
UDXDMS,2021-07-13,,
UDXDMS,2021-07-14,,
UDXDMS,2021-07-15,,
UDXDMS,2021-07-16,,
UDXDMS,2021-07-19,,
UDXDMS,2021-07-20,,
UDXDMS,2021-07-21,,
UDXDMS,2021-07-22,,
UDXDMS,2021-07-23,,
UDXDMS,2021-07-26,,
UDXDMS,2021-07-27,,
UDXDMS,2021-07-28,,
UDXDMS,2021-07-29,,
UDXDMS,2021-07-30,,
UDXDMS,2021-08-02,,
UDXDMS,2021-08-03,,
UDXDMS,2021-08-04,,
UDXDMS,2021-08-05,,
UDXDMS,2021-08-06,,
UDXDMS,2021-08-09,,
UDXDMS,2021-08-10,,
UDXDMS,2021-08-11,,
UDXDMS,2021-08-12,,
UDXDMS,2021-08-13,,
UDXDMS,2021-08-16,,
UDXDMS,2021-08-17,,
UDXDMS,2021-08-18,,
UDXDMS,2021-08-19,,
UDXDMS,2021-08-20,,
UDXDMS,2021-08-23,,
UDXDMS,2021-08-24,,
UDXDMS,2021-08-25,,
UDXDMS,2021-08-26,,
UDXDMS,2021-08-27,,
UDXDMS,2021-08-30,,
UDXDMS,2021-08-31,,
UDXDMS,2021-09-01,,
UDXSMI,2020-08-27,2285303684.7884145,5030777103.518816
UDXSMI,2020-08-03,,
UDXSMI,2020-08-04,,
UDXSMI,2020-08-05,,
UDXSMI,2020-08-06,,
UDXSMI,2020-08-07,,
UDXSMI,2020-08-10,,
UDXSMI,2020-08-11,,
UDXSMI,2020-08-12,,
UDXSMI,2020-08-13,,
UDXSMI,2020-08-14,,
UDXSMI,2020-08-17,,
UDXSMI,2020-08-18,,
UDXSMI,2020-08-19,,
UDXSMI,2020-08-20,,
UDXSMI,2020-08-21,,
UDXSMI,2020-08-24,,
UDXSMI,2020-08-25,,
UDXSMI,2020-08-26,,
UDXSMI,2020-08-27,,
UDXSMI,2020-08-28,,
UDXSMI,2020-08-31,,
UDXSMI,2020-09-01,,
UDXSMI,2020-09-02,,
UDXSMI,2020-09-03,,
UDXSMI,2020-09-04,,
UDXSMI,2020-09-07,,
UDXSMI,2020-09-08,,
UDXSMI,2020-09-09,,
UDXSMI,2020-09-10,,
UDXSMI,2020-09-11,,
UDXSMI,2020-09-14,,
UDXSMI,2020-09-15,,
UDXSMI,2020-09-16,,
UDXSMI,2020-09-17,,
UDXSMI,2020-09-18,,
UDXSMI,2020-09-21,,
UDXSMI,2020-09-22,,
UDXSMI,2020-09-23,,
UDXSMI,2020-09-24,,
UDXSMI,2020-09-25,,
UDXSMI,2020-09-28,,
UDXSMI,2020-09-29,,
UDXSMI,2020-09-30,,
UDXSMI,2020-10-28,,4936806470.355005
UDXSMI,2020-10-28,5030778155.085136,4936805337.249935
UDXSMI,2020-10-09,,
UDXSMI,2020-10-12,,
UDXSMI,2020-10-13,,
UDXSMI,2020-10-14,,
UDXSMI,2020-10-15,,
UDXSMI,2020-10-16,,
UDXSMI,2020-10-19,,
UDXSMI,2020-10-20,,
UDXSMI,2020-10-21,,
UDXSMI,2020-10-22,,
UDXSMI,2020-10-23,,
UDXSMI,2020-10-26,,
UDXSMI,2020-10-27,,
UDXSMI,2020-10-28,,
UDXSMI,2020-10-29,,
UDXSMI,2020-10-30,,
UDXSMI,2020-11-02,,
UDXSMI,2020-11-03,,
UDXSMI,2020-11-04,,
UDXSMI,2020-11-05,,
UDXSMI,2020-11-06,,
UDXSMI,2020-11-09,,
UDXSMI,2020-11-10,,
UDXSMI,2020-11-11,,
UDXSMI,2020-11-12,,
UDXSMI,2020-11-13,,
UDXSMI,2020-11-16,,
UDXSMI,2020-11-17,,
UDXSMI,2020-11-18,,
UDXSMI,2020-11-19,,
UDXSMI,2020-11-20,,
UDXSMI,2020-11-23,,
UDXSMI,2020-11-24,,
UDXSMI,2020-11-25,,
UDXSMI,2020-11-26,,
UDXSMI,2020-11-27,,
UDXSMI,2020-11-30,,
UDXSMI,2020-12-01,,
UDXSMI,2020-12-02,,
UDXSMI,2020-12-03,,
UDXSMI,2020-12-04,,
UDXSMI,2020-12-07,,
UDXSMI,2020-12-08,,
UDXSMI,2020-12-09,,
UDXSMI,2020-12-10,,
UDXSMI,2020-12-11,,
UDXSMI,2020-12-14,,
UDXSMI,2020-12-15,,
UDXSMI,2020-12-16,,
UDXSMI,2020-12-17,,
UDXSMI,2020-12-18,,
UDXSMI,2020-12-21,,
UDXSMI,2020-12-22,,
UDXSMI,2020-12-23,,
UDXSMI,2020-12-24,,
UDXSMI,2020-12-25,,
UDXSMI,2020-12-28,,
UDXSMI,2020-12-29,,
UDXSMI,2020-12-30,,
UDXSMI,2021-01-21,,4486293529.244655
UDXSMI,2021-03-30,2285304807.726951,4486294538.111072
UDXSMI,2021-01-21,4936807696.026155,4486293982.432828
UDXSMI,2020-12-31,,
UDXSMI,2021-01-04,,
UDXSMI,2021-01-05,,
UDXSMI,2021-01-06,,
UDXSMI,2021-01-07,,
UDXSMI,2021-01-08,,
UDXSMI,2021-01-11,,
UDXSMI,2021-01-12,,
UDXSMI,2021-01-13,,
UDXSMI,2021-01-14,,
UDXSMI,2021-01-15,,
UDXSMI,2021-01-18,,
UDXSMI,2021-01-19,,
UDXSMI,2021-01-20,,
UDXSMI,2021-01-21,,
UDXSMI,2021-01-22,,
UDXSMI,2021-01-25,,
UDXSMI,2021-01-26,,
UDXSMI,2021-01-27,,
UDXSMI,2021-01-28,,
UDXSMI,2021-01-29,,
UDXSMI,2021-02-01,,
UDXSMI,2021-02-02,,
UDXSMI,2021-02-03,,
UDXSMI,2021-02-04,,
UDXSMI,2021-02-05,,
UDXSMI,2021-02-08,,
UDXSMI,2021-02-09,,
UDXSMI,2021-02-10,,
UDXSMI,2021-02-18,,
UDXSMI,2021-02-19,,
UDXSMI,2021-02-22,,
UDXSMI,2021-02-23,,
UDXSMI,2021-02-24,,
UDXSMI,2021-02-25,,
UDXSMI,2021-02-26,,
UDXSMI,2021-03-01,,
UDXSMI,2021-03-02,,
UDXSMI,2021-03-03,,
UDXSMI,2021-03-04,,
UDXSMI,2021-03-05,,
UDXSMI,2021-03-08,,
UDXSMI,2021-03-09,,
UDXSMI,2021-03-10,,
UDXSMI,2021-03-11,,
UDXSMI,2021-03-12,,
UDXSMI,2021-03-15,,
UDXSMI,2021-03-16,,
UDXSMI,2021-03-17,,
UDXSMI,2021-03-18,,
UDXSMI,2021-03-19,,
UDXSMI,2021-03-22,,
UDXSMI,2021-03-23,,
UDXSMI,2021-03-24,,
UDXSMI,2021-03-25,,
UDXSMI,2021-03-26,,
UDXSMI,2021-03-29,,
UDXSMI,2021-03-30,,
UDXSMI,2021-03-31,,
UDXSMI,2021-04-21,4486292434.195158,4417843947.16635
UDXSMI,2021-04-21,,4417844145.448009
UDXSMI,2021-04-01,,
UDXSMI,2021-04-02,,
UDXSMI,2021-04-06,,
UDXSMI,2021-04-07,,
UDXSMI,2021-04-08,,
UDXSMI,2021-04-09,,
UDXSMI,2021-04-12,,
UDXSMI,2021-04-13,,
UDXSMI,2021-04-14,,
UDXSMI,2021-04-15,,
UDXSMI,2021-04-16,,
UDXSMI,2021-04-19,,
UDXSMI,2021-04-20,,
UDXSMI,2021-04-21,,
UDXSMI,2021-04-22,,
UDXSMI,2021-04-23,,
UDXSMI,2021-04-26,,
UDXSMI,2021-04-27,,
UDXSMI,2021-04-28,,
UDXSMI,2021-04-29,,
UDXSMI,2021-04-30,,
UDXSMI,2021-05-06,,
UDXSMI,2021-05-07,,
UDXSMI,2021-05-10,,
UDXSMI,2021-05-11,,
UDXSMI,2021-05-12,,
UDXSMI,2021-05-13,,
UDXSMI,2021-05-14,,
UDXSMI,2021-05-17,,
UDXSMI,2021-05-18,,
UDXSMI,2021-05-19,,
UDXSMI,2021-05-20,,
UDXSMI,2021-05-21,,
UDXSMI,2021-05-24,,
UDXSMI,2021-05-25,,
UDXSMI,2021-05-26,,
UDXSMI,2021-05-27,,
UDXSMI,2021-05-28,,
UDXSMI,2021-05-31,,
UDXSMI,2021-06-01,,
UDXSMI,2021-06-02,,
UDXSMI,2021-06-03,,
UDXSMI,2021-06-04,,
UDXSMI,2021-06-07,,
UDXSMI,2021-06-08,,
UDXSMI,2021-06-09,,
UDXSMI,2021-06-10,,
UDXSMI,2021-06-11,,
UDXSMI,2021-06-15,,
UDXSMI,2021-06-16,,
UDXSMI,2021-06-17,,
UDXSMI,2021-06-18,,
UDXSMI,2021-06-21,,
UDXSMI,2021-06-22,,
UDXSMI,2021-06-23,,
UDXSMI,2021-06-24,,
UDXSMI,2021-06-25,,
UDXSMI,2021-06-28,,
UDXSMI,2021-06-29,,
UDXSMI,2021-07-20,4417843691.447583,4164645866.9459414
UDXSMI,2021-06-30,,
UDXSMI,2021-07-20,,4164644041.918958
UDXSMI,2021-08-30,4486294883.261483,4164645020.1761327
UDXSMI,2021-07-01,,
UDXSMI,2021-07-02,,
UDXSMI,2021-07-05,,
UDXSMI,2021-07-06,,
UDXSMI,2021-07-07,,
UDXSMI,2021-07-08,,
UDXSMI,2021-07-09,,
UDXSMI,2021-07-12,,
UDXSMI,2021-07-13,,
UDXSMI,2021-07-14,,
UDXSMI,2021-07-15,,
UDXSMI,2021-07-16,,
UDXSMI,2021-07-19,,
UDXSMI,2021-07-20,,
UDXSMI,2021-07-21,,
UDXSMI,2021-07-22,,
UDXSMI,2021-07-23,,
UDXSMI,2021-07-26,,
UDXSMI,2021-07-27,,
UDXSMI,2021-07-28,,
UDXSMI,2021-07-29,,
UDXSMI,2021-07-30,,
UDXSMI,2021-08-02,,
UDXSMI,2021-08-03,,
UDXSMI,2021-08-04,,
UDXSMI,2021-08-05,,
UDXSMI,2021-08-06,,
UDXSMI,2021-08-09,,
UDXSMI,2021-08-10,,
UDXSMI,2021-08-11,,
UDXSMI,2021-08-12,,
UDXSMI,2021-08-13,,
UDXSMI,2021-08-16,,
UDXSMI,2021-08-17,,
UDXSMI,2021-08-18,,
UDXSMI,2021-08-19,,
UDXSMI,2021-08-20,,
UDXSMI,2021-08-23,,
UDXSMI,2021-08-24,,
UDXSMI,2021-08-25,,
UDXSMI,2021-08-26,,
UDXSMI,2021-08-27,,
UDXSMI,2021-08-30,,
UDXSMI,2021-08-31,,
UDXSMI,2021-09-01,,
UDXSUS,2020-08-27,51435992.02186912,303550239.3358297
UDXSUS,2020-08-03,,
UDXSUS,2020-08-04,,
UDXSUS,2020-08-05,,
UDXSUS,2020-08-06,,
UDXSUS,2020-08-07,,
UDXSUS,2020-08-10,,
UDXSUS,2020-08-11,,
UDXSUS,2020-08-12,,
UDXSUS,2020-08-13,,
UDXSUS,2020-08-14,,
UDXSUS,2020-08-17,,
UDXSUS,2020-08-18,,
UDXSUS,2020-08-19,,
UDXSUS,2020-08-20,,
UDXSUS,2020-08-21,,
UDXSUS,2020-08-24,,
UDXSUS,2020-08-25,,
UDXSUS,2020-08-26,,
UDXSUS,2020-08-27,,
UDXSUS,2020-08-28,,
UDXSUS,2020-08-31,,
UDXSUS,2020-09-01,,
UDXSUS,2020-09-02,,
UDXSUS,2020-09-03,,
UDXSUS,2020-09-04,,
UDXSUS,2020-09-07,,
UDXSUS,2020-09-08,,
UDXSUS,2020-09-09,,
UDXSUS,2020-09-10,,
UDXSUS,2020-09-11,,
UDXSUS,2020-09-14,,
UDXSUS,2020-09-15,,
UDXSUS,2020-09-16,,
UDXSUS,2020-09-17,,
UDXSUS,2020-09-18,,
UDXSUS,2020-09-21,,
UDXSUS,2020-09-22,,
UDXSUS,2020-09-23,,
UDXSUS,2020-09-24,,
UDXSUS,2020-09-25,,
UDXSUS,2020-09-28,,
UDXSUS,2020-09-29,,
UDXSUS,2020-09-30,,
UDXSUS,2020-10-28,,389683229.83148384
UDXSUS,2020-10-28,303550440.18142223,389684519.091187
UDXSUS,2020-10-09,,
UDXSUS,2020-10-12,,
UDXSUS,2020-10-13,,
UDXSUS,2020-10-14,,
UDXSUS,2020-10-15,,
UDXSUS,2020-10-16,,
UDXSUS,2020-10-19,,
UDXSUS,2020-10-20,,
UDXSUS,2020-10-21,,
UDXSUS,2020-10-22,,
UDXSUS,2020-10-23,,
UDXSUS,2020-10-26,,
UDXSUS,2020-10-27,,
UDXSUS,2020-10-28,,
UDXSUS,2020-10-29,,
UDXSUS,2020-10-30,,
UDXSUS,2020-11-02,,
UDXSUS,2020-11-03,,
UDXSUS,2020-11-04,,
UDXSUS,2020-11-05,,
UDXSUS,2020-11-06,,
UDXSUS,2020-11-09,,
UDXSUS,2020-11-10,,
UDXSUS,2020-11-11,,
UDXSUS,2020-11-12,,
UDXSUS,2020-11-13,,
UDXSUS,2020-11-16,,
UDXSUS,2020-11-17,,
UDXSUS,2020-11-18,,
UDXSUS,2020-11-19,,
UDXSUS,2020-11-20,,
UDXSUS,2020-11-23,,
UDXSUS,2020-11-24,,
UDXSUS,2020-11-25,,
UDXSUS,2020-11-26,,
UDXSUS,2020-11-27,,
UDXSUS,2020-11-30,,
UDXSUS,2020-12-01,,
UDXSUS,2020-12-02,,
UDXSUS,2020-12-03,,
UDXSUS,2020-12-04,,
UDXSUS,2020-12-07,,
UDXSUS,2020-12-08,,
UDXSUS,2020-12-09,,
UDXSUS,2020-12-10,,
UDXSUS,2020-12-11,,
UDXSUS,2020-12-14,,
UDXSUS,2020-12-15,,
UDXSUS,2020-12-16,,
UDXSUS,2020-12-17,,
UDXSUS,2020-12-18,,
UDXSUS,2020-12-21,,
UDXSUS,2020-12-22,,
UDXSUS,2020-12-23,,
UDXSUS,2020-12-24,,
UDXSUS,2020-12-25,,
UDXSUS,2020-12-28,,
UDXSUS,2020-12-29,,
UDXSUS,2020-12-30,,
UDXSUS,2020-12-31,,
UDXSUS,2021-01-21,,612212445.1558843
UDXSUS,2021-03-30,51439584.26428347,612208817.2951839
UDXSUS,2021-01-21,389681727.9096473,612208469.3519222
UDXSUS,2021-01-04,,
UDXSUS,2021-01-05,,
UDXSUS,2021-01-06,,
UDXSUS,2021-01-07,,
UDXSUS,2021-01-08,,
UDXSUS,2021-01-11,,
UDXSUS,2021-01-12,,
UDXSUS,2021-01-13,,
UDXSUS,2021-01-14,,
UDXSUS,2021-01-15,,
UDXSUS,2021-01-18,,
UDXSUS,2021-01-19,,
UDXSUS,2021-01-20,,
UDXSUS,2021-01-21,,
UDXSUS,2021-01-22,,
UDXSUS,2021-01-25,,
UDXSUS,2021-01-26,,
UDXSUS,2021-01-27,,
UDXSUS,2021-01-28,,
UDXSUS,2021-01-29,,
UDXSUS,2021-02-01,,
UDXSUS,2021-02-02,,
UDXSUS,2021-02-03,,
UDXSUS,2021-02-04,,
UDXSUS,2021-02-05,,
UDXSUS,2021-02-08,,
UDXSUS,2021-02-09,,
UDXSUS,2021-02-10,,
UDXSUS,2021-02-18,,
UDXSUS,2021-02-19,,
UDXSUS,2021-02-22,,
UDXSUS,2021-02-23,,
UDXSUS,2021-02-24,,
UDXSUS,2021-02-25,,
UDXSUS,2021-02-26,,
UDXSUS,2021-03-01,,
UDXSUS,2021-03-02,,
UDXSUS,2021-03-03,,
UDXSUS,2021-03-04,,
UDXSUS,2021-03-05,,
UDXSUS,2021-03-08,,
UDXSUS,2021-03-09,,
UDXSUS,2021-03-10,,
UDXSUS,2021-03-11,,
UDXSUS,2021-03-12,,
UDXSUS,2021-03-15,,
UDXSUS,2021-03-16,,
UDXSUS,2021-03-17,,
UDXSUS,2021-03-18,,
UDXSUS,2021-03-19,,
UDXSUS,2021-03-22,,
UDXSUS,2021-03-23,,
UDXSUS,2021-03-24,,
UDXSUS,2021-03-25,,
UDXSUS,2021-03-26,,
UDXSUS,2021-03-29,,
UDXSUS,2021-03-30,,
UDXSUS,2021-03-31,,
UDXSUS,2021-04-21,,236729406.27499518
UDXSUS,2021-04-21,612209822.508174,236729301.6387564
UDXSUS,2021-04-01,,
UDXSUS,2021-04-02,,
UDXSUS,2021-04-06,,
UDXSUS,2021-04-07,,
UDXSUS,2021-04-08,,
UDXSUS,2021-04-09,,
UDXSUS,2021-04-12,,
UDXSUS,2021-04-13,,
UDXSUS,2021-04-14,,
UDXSUS,2021-04-15,,
UDXSUS,2021-04-16,,
UDXSUS,2021-04-19,,
UDXSUS,2021-04-20,,
UDXSUS,2021-04-21,,
UDXSUS,2021-04-22,,
UDXSUS,2021-04-23,,
UDXSUS,2021-04-26,,
UDXSUS,2021-04-27,,
UDXSUS,2021-04-28,,
UDXSUS,2021-04-29,,
UDXSUS,2021-04-30,,
UDXSUS,2021-05-06,,
UDXSUS,2021-05-07,,
UDXSUS,2021-05-10,,
UDXSUS,2021-05-11,,
UDXSUS,2021-05-12,,
UDXSUS,2021-05-13,,
UDXSUS,2021-05-14,,
UDXSUS,2021-05-17,,
UDXSUS,2021-05-18,,
UDXSUS,2021-05-19,,
UDXSUS,2021-05-20,,
UDXSUS,2021-05-21,,
UDXSUS,2021-05-24,,
UDXSUS,2021-05-25,,
UDXSUS,2021-05-26,,
UDXSUS,2021-05-27,,
UDXSUS,2021-05-28,,
UDXSUS,2021-05-31,,
UDXSUS,2021-06-01,,
UDXSUS,2021-06-02,,
UDXSUS,2021-06-03,,
UDXSUS,2021-06-04,,
UDXSUS,2021-06-07,,
UDXSUS,2021-06-08,,
UDXSUS,2021-06-09,,
UDXSUS,2021-06-10,,
UDXSUS,2021-06-11,,
UDXSUS,2021-06-15,,
UDXSUS,2021-06-16,,
UDXSUS,2021-06-17,,
UDXSUS,2021-06-18,,
UDXSUS,2021-06-21,,
UDXSUS,2021-06-22,,
UDXSUS,2021-06-23,,
UDXSUS,2021-06-24,,
UDXSUS,2021-06-25,,
UDXSUS,2021-06-28,,
UDXSUS,2021-06-29,,
UDXSUS,2021-06-30,,
UDXSUS,2021-07-20,,246141795.40876877
